CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,OFFICER_ID,REPORTING_DISTRICT,DAY_OF_WEEK,CHP_SHIFT,POPULATION,CNTY_CITY_LOC,SPECIAL_COND,BEAT_TYPE,CHP_BEAT_TYPE,CITY_DIVISION_LAPD,CHP_BEAT_CLASS,BEAT_NUMBER,PRIMARY_RD,SECONDARY_RD,DISTANCE,DIRECTION,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,CALTRANS_COUNTY,CALTRANS_DISTRICT,STATE_ROUTE,ROUTE_SUFFIX,POSTMILE_PREFIX,POSTMILE,LOCATION_TYPE,RAMP_INTERSECTION,SIDE_OF_HWY,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,TRUCK_ACCIDENT,NOT_PRIVATE_PROPERTY,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,PRIMARY_RAMP,SECONDARY_RAMP,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y
9547554,2023,2023-04-17,1900,2023-02-13,0925,534558,0541,1,5,3,1921,0,0,0,,0,58T1AM,"HIGHLAND AV","CENTRAL AV",58.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",34.135841369628906,-117.96666717529297,"LOS ANGELES",DUARTE,-117.96662139892578,34.135890960693359
9599856,2023,2023-08-11,1900,2023-07-10,1312,619464,2914,1,5,4,1974,0,0,0,,0,291/D,"PIERRE RD","VEJAR RD",807.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,G,B,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.019210815429688,-117.85063171386719,"LOS ANGELES",WALNUT,-117.85062408447266,34.019077301025391
9622905,2023,2024-01-17,1920,2023-10-19,1728,13635,1920,4,5,6,1920,0,0,0,,0,006,"FIRESTONE BL","NASH AV",403.00,W,N,A,-,N,,,,,,,,,,N,2,0,1,3,A,-,09,21804,A,N,G,B,A,A,H,-,A,D,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",DOWNEY,-118.12604522705078,33.936508178710938
9662359,2023,2024-02-12,1942,2023-12-11,0605,42818,1738,1,5,7,1942,0,0,0,Q,0,26TL28,"WOODLEY AV","HORACE ST",268.00,S,N,A,-,N,,,,,,,,,,N,2,0,1,1,D,-,00,,,N,H,A,A,A,H,-,B,A,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.48473358154297,34.269195556640625
81998104,2023,2023-02-20,1965,2023-01-13,1610,4053,0B3C,5,5,5,1965,0,0,0,,0,B003,"OLYMPIC BLVD","18TH ST",82.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,22517,,N,B,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","SANTA MONICA",-118.47667694091797,34.022987365722656
82112638,2023,2023-07-10,1922,2023-05-25,2327,687,,4,5,6,1922,0,0,0,,0,003,"NEVADA AVE","GARVEY AVE",1.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",34.062969207763672,-118.03701782226562,"LOS ANGELES","EL MONTE",-118.03700256347656,34.062843322753906
82119353,2023,2023-07-18,1909,2023-07-08,1446,622,1909,6,5,4,1909,0,0,0,,0,"NORTH ","FLORENCE PL","GRANGER AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,22450,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.966220855712891,-118.14962005615234,"LOS ANGELES","BELL GARDENS",-118.14964294433594,33.966217041015625
92138657,2023,2023-08-08,9580,2023-07-30,1330,022755,,7,1,7,1942,0,1,3,,1,120,"SR-1 S/B (PACIFIC COAST HWY.)","COASTLINE DR",800.00,N,N,A,-,Y,LA,,1,,,40.380,H,,L,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.041450500488281,-118.57295227050781,"LOS ANGELES","LOS ANGELES",-118.57295989990234,34.041469573974609
9547571,2023,2023-03-09,1931,2023-01-29,1130,5563,1931,7,5,5,1931,0,0,0,,0,003,"SATURN AV","MIDDLETON ST",88.00,E,N,B,-,N,,,,,,,,,,N,4,0,1,2,A,-,21,22106,,N,D,-,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","HUNTINGTON PARK",-118.22871398925781,33.976924896240234
9611346,2023,2023-09-21,1913,2023-07-28,2100,4019,46,5,5,4,1913,0,0,0,,0,,"BASELINE RD","SUMNER AV",140.00,W,N,A,-,N,,,,,,,,,,N,2,0,1,1,D,-,00,,,N,F,A,A,A,H,-,C,D,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",CLAREMONT,-117.73863983154297,34.121620178222656
9633555,2023,2023-11-08,1900,2023-08-11,2217,660087,1618,5,5,5,1977,0,0,0,,0,163,"CARSON ST","GRACE ST",60.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,00,21760,A,M,B,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.831729888916016,-118.26873779296875,"LOS ANGELES",CARSON,-118.26820373535156,33.831588745117188
9679014,2023,2024-03-09,1941,2023-08-23,1650,11801E,EAST,3,5,7,1941,0,0,0,,0,010,"BAY SHORE AV","EAST 2ND ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.758251190185547,-118.13104248046875,"LOS ANGELES","LONG BEACH",-118.13018798828125,33.758281707763672
82107840,2023,2023-07-03,1923,2023-06-08,1653,520,309,4,5,3,1923,0,0,0,,0,003,"GRAND AVE","CONTINENTAL BLVD",476.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",33.919410705566406,-118.39086151123047,"LOS ANGELES","EL SEGUNDO",-118.38943481445312,33.919445037841797
92175017,2023,2023-09-20,9525,2023-09-08,0954,018357,,5,1,9,1900,0,3,5,,2,005,"GLENDORA MOUNTAIN RD.","BIG DALTON CANYON RD.",15840.00,N,N,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,06,21750,,F,B,G,A,A,H,-,A,D,0,,Y,Y,,Y,,C,02,1,0,0,0,0,0,1,0,0,"- ","- ",34.169971466064453,-117.84729766845703,"LOS ANGELES",UNINCORPORATED,-117.84536743164062,34.169593811035156
92281393,2023,2024-01-08,9530,2023-12-22,2045,023237,,5,2,9,1900,0,3,5,,2,001,"HOOPER AVE.","FIRESTONE BLVD.",5.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,03,22350,,N,D,G,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.960041046142578,-118.25398254394531,"LOS ANGELES",UNINCORPORATED,-118.2540283203125,33.960136413574219
9562226,2023,2023-04-20,1956,2023-03-08,0848,1335,17,3,5,5,1956,0,0,0,,0,001,"FRANCISCA AV","EMERALD ST",10.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.842128753662109,-118.384521484375,"LOS ANGELES","REDONDO BEACH",-118.38449096679688,33.842178344726562
9594635,2023,2023-06-30,1920,2023-03-14,0753,14511,1920,2,5,6,1920,0,0,0,,0,004,"FLORENCE AV","ARRINGTON AV",200.00,E,N,C,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,N,H,G,A,B,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",DOWNEY,-118.11549377441406,33.9466552734375
9607175,2023,2023-10-02,1900,2023-08-13,1804,625433,0453,7,5,6,1949,0,0,0,,0,45T1P,"ROSECRANS AV","ELMCROFT AV",55.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",NORWALK,-118.09587097167969,33.902069091796875
9622439,2023,2023-12-14,1942,2023-10-13,0825,44844,1756,5,5,7,1942,0,0,0,Q,0,26TL19,"DEVONSHIRE ST","BALBOA BL",50.00,W,N,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,07,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.50249481201172,34.257534027099609
9656386,2023,2024-03-28,1900,2023-11-19,1442,648076,1349,7,5,3,1903,0,0,0,,0,134A,"188TH ST","ALBURTIS AV",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,12,22450,,N,D,-,A,A,H,-,C,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",ARTESIA,-118.08464813232422,33.85992431640625
9682639,2023,2024-05-29,1941,2023-10-16,0800,11661,SOUTH,1,5,7,1941,0,0,0,,0,008,"EAST 7TH ST","FRONTENAC AV",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,D,-,00,,,F,H,G,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",1,0,0,0,0,0,1,0,0,"- ","- ",33.775341033935547,-118.18701934814453,"LOS ANGELES","LONG BEACH",-118.18701934814453,33.775344848632812
82051021,2023,2023-04-27,1922,2023-03-22,0851,620,,3,5,6,1922,0,0,0,,0,002,"LA MADERA AVE","RANCHITO ST",0.00,,Y,C,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21802,A,N,D,G,A,B,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",34.087390899658203,-118.01036071777344,"LOS ANGELES","EL MONTE",-118.01032257080078,34.087230682373047
82191524,2023,2023-10-05,1948,2023-09-12,1833,467,1948,2,5,5,1948,0,0,0,,0,002,"GARVEY AV","ORANGE AV (E)",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,12,21453,A,F,H,G,A,A,H,-,B,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.062580108642578,-118.11244964599609,"LOS ANGELES","MONTEREY PARK",-118.11244201660156,34.062488555908203
82193839,2023,2023-10-09,1912,2023-08-29,1344,13377,,2,5,6,1912,0,0,0,,0,,"CLARK AVENUE","BEACHWOOD DRIVE",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,06,21750,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",BURBANK,-118.32292938232422,34.171920776367188
92119943,2023,2023-07-18,9575,2023-07-06,1720,023236,,4,2,9,1900,0,1,3,,2,300,"SR-2 (ANGELES CREST HIGHWAY)","HOYT MTN RD.",2300.00,E,N,A,-,Y,LA,,2,,,30.979,H,,R,Y,4,0,2,4,A,-,08,22107,,N,B,C,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,2,0,0,0,1,0,0,"- ","- ",34.263050079345703,-118.18724822998047,"LOS ANGELES",UNINCORPORATED,-118.18723297119141,34.263019561767578
9464283,2023,2023-04-18,1942,2023-03-04,0040,43432,0558,6,5,7,1942,0,0,0,E,0,25T33-,"PACIFIC AV","CHANNEL ST",481.00,S,N,A,-,N,,,,,,,,,,N,1,1,0,2,A,-,03,22350,,F,C,G,A,A,H,-,C,D,0,,Y,,,Y,,-,99,0,0,0,0,0,1,0,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28987121582031,33.752677917480469
9546696,2023,2023-02-24,1900,2023-01-27,0803,602256,1260,5,5,3,1991,0,0,0,,0,121T1,"FOOTHILL BL","OCEAN VIEW BL",0.00,,Y,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,04,21703,,N,C,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,0,1,0,0,0,1,0,0,"- ","- ",34.217231750488281,-118.22781372070312,"LOS ANGELES","LA CANADA-FLINTRIDGE",-118.22783660888672,34.217243194580078
9555209,2023,2023-04-07,1942,2023-01-25,0650,41116,0838,3,5,7,1942,0,0,0,H,0,27T25,"LEVERING AV","LE CONTE AV",96.00,N,N,A,-,N,,,,,,,,,,Y,3,0,1,2,A,-,09,21801,,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.44935607910156,34.063835144042969
9578539,2023,2023-05-22,1942,2023-04-24,0910,40024,0152,1,5,7,1942,0,0,0,A,0,24MQ53,"6TH ST","OLIVE ST",8.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,17,21657,,F,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.25421905517578,34.048053741455078
9601186,2023,2023-08-14,1900,2023-06-27,1210,618405,0454,2,5,6,1949,0,0,0,,0,43T1,"IMPERIAL HWY","BLOOMFIELD AV",390.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",NORWALK,-118.06517791748047,33.917098999023438
9609155,2023,2023-08-29,1900,2023-07-28,0949,476466,0610,5,5,6,1985,0,0,0,,0,61T1,"RAINBOW GLEN DR","SOLEDAD CANYON RD",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.420810699462891,-118.49002838134766,"LOS ANGELES","SANTA CLARITA",-118.49025726318359,34.421607971191406
9621402,2023,2023-12-13,1902,2023-10-23,0830,838,25,1,5,5,1902,0,0,0,,0,004,"DUARTE RD","PARK AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,05,21202,A,N,A,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",ARCADIA,-118.04106140136719,34.128082275390625
9624464,2023,2023-09-21,1942,2023-06-18,2230,39151,1842,7,5,7,1942,0,0,0,R,0,25T31,"IMPERIAL HWY","MAIN ST",180.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21651,B,F,A,G,A,A,H,-,C,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.41656494140625,33.931289672851562
9656597,2023,2024-02-16,1972,2023-12-13,1551,23032,,3,5,6,1972,0,0,0,,0,,"PACIFIC COAST HWY","OCEAN AV",0.00,,Y,A,-,Y,LA,7,1,-,-,16.251,I,5,S,N,3,0,1,2,A,-,09,21801,A,N,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",TORRANCE,-118.35445404052734,33.806293487548828
9712057,2023,2024-09-23,1900,2023-11-11,1955,646036,2813,6,5,5,1915,0,0,0,,0,283T2,"138TH ST","WILMINGTON AV",0.00,,N,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,N,D,G,A,A,H,-,C,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.905899047851562,-118.23854827880859,"LOS ANGELES",COMPTON,-118.23911285400391,33.906330108642578
82354523,2023,2024-04-03,1955,2023-09-27,0815,42314,,3,5,6,1955,0,0,0,,0,001,"VALLEY BLVD","DUPONT ST",6.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21804,A,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.059680938720703,-117.80129241943359,"LOS ANGELES",POMONA,-117.80130767822266,34.059650421142578
9470404,2023,2023-10-25,1942,2023-09-19,0028,44605,1132,2,5,7,1942,0,0,0,K,0,11A51,"N COMMONWEALTH AV","LOS FELIZ BL",3.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,10,21950,,N,D,-,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.2852783203125,34.112277984619141
9585165,2023,2023-05-23,1900,2023-04-28,1359,655860,1611,5,5,5,1977,0,0,0,,0,164T,"WALNUT ST","AVALON BL",15.00,E,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.875961303710938,-118.26516723632812,"LOS ANGELES",CARSON,-118.26556396484375,33.875797271728516
9590447,2023,2023-07-03,1941,2023-04-05,1354,11805,SOUTH,3,5,7,1941,0,0,0,,0,008,"E BROADWAY","ORANGE AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,G,G,A,A,H,-,A,A,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",33.768459320068359,-118.17682647705078,"LOS ANGELES","LONG BEACH",-118.17684173583984,33.768451690673828
9609976,2023,2023-08-18,1900,2023-07-12,1215,404918,1810,3,5,2,1904,0,0,0,,0,184B,"SUMNER AV","BEACON ST",500.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22100,A,N,B,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.343521118164062,-118.32630157470703,"LOS ANGELES",AVALON,-118.32861328125,33.341026306152344
9625144,2023,2023-10-12,1976,2023-07-14,1930,560,,5,5,5,1976,0,0,0,,0,002,"WHITTIER BL","PAINTER AV",0.00,,Y,A,-,Y,LA,7,72,-,-,3.650,I,5,N,N,4,0,1,2,A,-,08,22107,,F,H,G,A,A,H,-,A,A,0,,Y,,,Y,Y,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",WHITTIER,-118.0328369140625,33.963275909423828
9682983,2023,2024-07-03,1900,2023-12-09,0915,645632,0333,6,5,4,1939,0,0,0,,0,035,"GREVILLEA AV","168TH ST",0.00,,Y,A,-,N,,,,,,,,,,N,2,0,1,2,A,-,12,22450,A,N,H,G,A,A,H,-,A,A,0,,Y,,,Y,,M,91,1,0,0,0,0,0,1,0,0,"- ","- ",33.878520965576172,-118.3548583984375,"LOS ANGELES",LAWNDALE,-118.35484313964844,33.878501892089844
9553020,2023,2023-04-06,1953,2023-02-03,1048,6878,1953,5,5,6,1953,0,0,0,,0,1A12,"N ARROYO BL","SECO ST",540.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,,N,D,G,A,A,H,-,A,-,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",PASADENA,-118.16712188720703,34.154781341552734
9553404,2023,2023-03-08,1942,2023-01-23,1020,37393,0378,1,5,7,1942,0,0,0,C,0,25T21,"MARTIN LUTHER KING BL","MENLO AV",0.00,,Y,A,-,N,,,,,,,,,,Y,2,0,1,2,A,-,12,21453,A,F,D,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,1,0,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.28998565673828,34.010936737060547
9592238,2023,2023-06-26,1900,2023-05-04,2050,624837,2116,4,5,5,1943,0,0,0,,0,212T2,"LONG BEACH BL","BURTON AV",107.00,S,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,21,22106,,F,A,G,A,A,H,-,C,D,0,,Y,,,Y,,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",LYNWOOD,-118.20933532714844,33.915576934814453
9615686,2023,2023-09-29,1942,2023-08-16,2100,44278,1127,3,5,7,1942,0,0,0,K,0,11A25W,"YORK BL","FIGUEROA ST",100.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,M,A,G,A,A,H,-,C,-,0,,Y,,,Y,,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.18405151367188,34.115364074707031
9624343,2023,2023-10-03,1942,2023-08-27,1650,42011,1267,7,5,7,1942,0,0,0,L,0,25MX89,BROADWAY,"83RD ST",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,11,21456,B,N,-,G,A,A,H,-,A,A,0,,Y,,,Y,,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.27830505371094,33.96417236328125
9641437,2023,2023-12-05,1900,2023-10-12,1715,658894,0261,4,5,4,1917,0,0,0,,0,26T,"LIVE OAK ST","ATLANTIC AV",5.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21801,,N,-,G,A,A,H,-,A,A,0,,Y,,,Y,,A,07,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",CUDAHY,-118.18759155273438,33.967948913574219
82042792,2023,2023-04-12,1933,2023-04-10,1513,812,14,1,5,6,1933,0,0,0,,0,002,"ARBOR VITAE ST","HINDRY AV",45.00,E,N,A,-,N,,,,,,,,,,N,3,0,1,2,D,-,00,,,F,B,G,A,A,H,-,A,A,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",33.952751159667969,-118.37351989746094,"LOS ANGELES",INGLEWOOD,-118.37342834472656,33.952671051025391
9514573,2023,2024-02-22,1907,2023-08-09,1927,260,1,3,5,4,1907,0,0,0,,0,,"FLORENCE AV","ATLANTIC AV",130.00,W,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21651,B,N,H,G,A,A,H,-,A,D,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.970321655273438,-118.18814849853516,"LOS ANGELES",BELL,-118.18862152099609,33.970359802246094
9551588,2023,2023-02-27,1942,2023-01-11,1525,41419,1375,3,5,7,1942,0,0,0,M,0,MQ46,"COMPTON AV","57TH ST",9.00,N,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,C,G,A,A,H,-,A,D,0,,Y,,,Y,Y,-,99,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES","LOS ANGELES",-118.24777221679688,33.991134643554688
9572171,2023,2023-05-23,1900,2023-04-28,1550,533418,2314,5,5,5,1919,0,0,0,,0,230T,"CLARETTA AV","DEL AMO BL",8.00,N,N,-,-,N,,,,,,,,,,N,4,0,1,2,A,-,05,21650,1,N,-,-,A,-,-,-,-,-,0,,Y,,,Y,,L,04,0,0,1,0,0,0,1,0,0,"- ","- ",33.846260070800781,-118.06781768798828,"LOS ANGELES",CERRITOS,-118.06780242919922,33.846202850341797
9590091,2023,2023-06-27,1909,2023-05-12,1647,588,1909,5,5,4,1909,0,0,0,,0,NORTH,"LUBEC ST","EASTERN AV",120.00,W,N,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,01,23152,A,N,C,G,A,A,H,-,A,A,0,,Y,,,Y,Y,L,04,0,1,0,0,0,0,1,0,0,"- ","- ",33.971599578857422,-118.16477203369141,"LOS ANGELES","BELL GARDENS",-118.16470336914062,33.971603393554688
9615379,2023,2023-10-19,1972,2023-08-03,1737,21239,,4,5,6,1972,0,0,0,,0,,"CRENSHAW BL","SEPULVEDA BL",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,09,21453,B,N,D,-,A,A,H,-,A,A,0,,Y,,,Y,,A,,0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",TORRANCE,-118.32846069335938,33.821857452392578
9621763,2023,2023-10-26,1928,2023-09-17,2158,50402,514,7,5,5,1928,0,0,0,,0,502,"BIRCH AV","120TH ST",10.00,N,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,03,22350,,N,C,G,A,A,H,-,C,A,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",33.923648834228516,-118.35034942626953,"LOS ANGELES",HAWTHORNE,-118.35028839111328,33.923686981201172
9661077,2023,2024-01-29,1946,2023-11-26,1155,P29,1946,7,5,4,1946,0,0,0,,0,002,HUNTINGTON,5TH,0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,1,C,-,18,,,N,F,A,A,A,H,-,A,D,0,,Y,,,Y,,-,"- ",0,1,0,0,0,0,1,0,0,"- ","- ",,,"LOS ANGELES",MONROVIA,-118.02050018310547,34.140178680419922
9661911,2023,2024-01-30,1900,2023-12-22,1808,630205,0562,5,5,3,1968,0,0,0,,0,55T1PM,"MICHAEL HUNT DR","DURFEE AV",0.00,,Y,A,-,N,,,,,,,,,,N,3,0,1,2,A,-,08,22107,,N,B,G,A,A,H,-,C,A,0,,Y,,,Y,Y,A,01,0,1,0,0,0,0,1,0,0,"- ","- ",34.040618896484375,-118.03597259521484,"LOS ANGELES","SOUTH EL MONTE",-118.0367431640625,34.041187286376953
9715242,2023,2024-08-08,1941,2023-10-18,0907,11550,EAST,3,5,7,1941,0,0,0,,0,011,"ANAHEIM ST","SAINT LOUIS AV",0.00,,N,A,-,N,,,,,,,,,,N,4,0,1,2,A,-,09,21804,A,F,D,G,A,A,H,-,A,D,0,,Y,,,Y,,A,01,0,0,1,0,0,0,1,0,0,"- ","- ",33.782600402832031,-118.16657257080078,"LOS ANGELES","LONG BEACH",-118.16658782958984,33.782596588134766
